variable,regressor,regressor__n_neighbors,pca,scaler,regressor__weights,regressor__metric,score,std
wind_med,KNeighborsRegressor,3,PCA(n_components=0.95),None,distance,euclidean,-2.35086092,0.37992851
wind_med,KNeighborsRegressor,3,PCA(n_components=0.95),None,distance,manhattan,-2.4612269,0.37482735
wind_med,KNeighborsRegressor,3,PCA(n_components=0.95),None,distance,chebyshev,-2.45852475,0.35491615
wind_med,KNeighborsRegressor,3,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-2.7674182,0.49356594
wind_med,KNeighborsRegressor,3,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-2.96272267,0.40395797
wind_med,KNeighborsRegressor,3,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-2.9639442,0.44293016
wind_med,KNeighborsRegressor,3,PCA(n_components=0.95),StandardScaler,distance,euclidean,-2.7674182,0.49356594
wind_med,KNeighborsRegressor,3,PCA(n_components=0.95),StandardScaler,distance,manhattan,-2.96272267,0.40395797
wind_med,KNeighborsRegressor,3,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-2.9639442,0.44293016
wind_med,KNeighborsRegressor,3,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-2.33880422,0.40788746
wind_med,KNeighborsRegressor,3,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-2.51545495,0.33191101
wind_med,KNeighborsRegressor,3,PCA(n_components=0.95),RobustScaler,uniform,chebyshev,-2.51819545,0.37204459
wind_med,KNeighborsRegressor,3,PCA(n_components=0.95),RobustScaler,distance,euclidean,-2.34335299,0.41082356
wind_med,KNeighborsRegressor,3,PCA(n_components=0.95),RobustScaler,distance,manhattan,-2.51802801,0.3332378
wind_med,KNeighborsRegressor,3,PCA(n_components=0.95),RobustScaler,distance,chebyshev,-2.51846038,0.37010392
wind_med,KNeighborsRegressor,5,None,None,uniform,euclidean,-2.21456654,0.4272743
wind_med,KNeighborsRegressor,5,None,None,uniform,manhattan,-2.37646594,0.37402956
wind_med,KNeighborsRegressor,5,None,None,uniform,chebyshev,-2.33555457,0.34898236
wind_med,KNeighborsRegressor,5,None,None,distance,euclidean,-2.20931818,0.42703271
wind_med,KNeighborsRegressor,5,None,None,distance,manhattan,-2.36926389,0.37438999
wind_med,KNeighborsRegressor,5,None,None,distance,chebyshev,-2.32919028,0.34855996
wind_med,KNeighborsRegressor,5,None,StandardScaler,uniform,euclidean,-2.16353496,0.42192356
wind_med,KNeighborsRegressor,5,None,StandardScaler,uniform,manhattan,-2.31930576,0.36769057
wind_med,KNeighborsRegressor,5,None,StandardScaler,uniform,chebyshev,-2.28899649,0.3620265
wind_med,KNeighborsRegressor,5,None,StandardScaler,distance,euclidean,-2.15651809,0.42288384
wind_med,KNeighborsRegressor,5,None,StandardScaler,distance,manhattan,-2.31157109,0.36814861
wind_med,KNeighborsRegressor,5,None,StandardScaler,distance,chebyshev,-2.28107038,0.36138692
wind_med,KNeighborsRegressor,5,None,RobustScaler,uniform,euclidean,-2.2385727,0.43239775
wind_med,KNeighborsRegressor,5,None,RobustScaler,uniform,manhattan,-2.40431133,0.39048256
wind_med,KNeighborsRegressor,5,None,RobustScaler,uniform,chebyshev,-2.35754379,0.38400083
wind_med,KNeighborsRegressor,5,None,RobustScaler,distance,euclidean,-2.23247449,0.43131535
wind_med,KNeighborsRegressor,5,None,RobustScaler,distance,manhattan,-2.39891296,0.39082371
wind_med,KNeighborsRegressor,5,None,RobustScaler,distance,chebyshev,-2.35340447,0.38410696
wind_med,KNeighborsRegressor,5,PCA(n_components=0.95),None,uniform,euclidean,-2.18609646,0.42892054
wind_med,KNeighborsRegressor,5,PCA(n_components=0.95),None,uniform,manhattan,-2.32503008,0.39686508
wind_med,KNeighborsRegressor,5,PCA(n_components=0.95),None,uniform,chebyshev,-2.29426835,0.38456327
wind_med,KNeighborsRegressor,5,PCA(n_components=0.95),None,distance,euclidean,-2.17756794,0.42745224
wind_med,KNeighborsRegressor,5,PCA(n_components=0.95),None,distance,manhattan,-2.3198349,0.39614518
wind_med,KNeighborsRegressor,5,PCA(n_components=0.95),None,distance,chebyshev,-2.28875981,0.38377783
wind_med,KNeighborsRegressor,5,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-2.25167255,0.47779062
wind_med,KNeighborsRegressor,5,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-2.41344082,0.40444645
wind_med,KNeighborsRegressor,5,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-2.35191586,0.39401412
wind_med,KNeighborsRegressor,5,PCA(n_components=0.95),StandardScaler,distance,euclidean,-2.24520483,0.4747473
wind_med,KNeighborsRegressor,5,PCA(n_components=0.95),StandardScaler,distance,manhattan,-2.40479679,0.40823542
wind_med,KNeighborsRegressor,5,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-2.3460578,0.39834196
wind_med,KNeighborsRegressor,5,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-2.19799935,0.47676612
wind_med,KNeighborsRegressor,5,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-2.36579893,0.39446723
wind_med,KNeighborsRegressor,5,PCA(n_components=0.95),RobustScaler,uniform,chebyshev,-2.29741174,0.39591492
wind_med,KNeighborsRegressor,5,PCA(n_components=0.95),RobustScaler,distance,euclidean,-2.18911855,0.473684
wind_med,KNeighborsRegressor,5,PCA(n_components=0.95),RobustScaler,distance,manhattan,-2.35559531,0.39777479
wind_med,KNeighborsRegressor,5,PCA(n_components=0.95),RobustScaler,distance,chebyshev,-2.28960152,0.39707774
wind_med,KNeighborsRegressor,7,None,None,uniform,euclidean,-2.24980736,0.43312617
wind_med,KNeighborsRegressor,7,None,None,uniform,manhattan,-2.36285962,0.36269589
wind_med,KNeighborsRegressor,7,None,None,uniform,chebyshev,-2.3682581,0.33940762
wind_med,KNeighborsRegressor,7,None,None,distance,euclidean,-2.24740633,0.43262687
wind_med,KNeighborsRegressor,7,None,None,distance,manhattan,-2.35837545,0.36321086
wind_med,KNeighborsRegressor,7,None,None,distance,chebyshev,-2.36374246,0.33873132
wind_med,KNeighborsRegressor,7,None,StandardScaler,uniform,euclidean,-2.18797071,0.42694587
wind_med,KNeighborsRegressor,7,None,StandardScaler,uniform,manhattan,-2.30974211,0.3733163
wind_med,KNeighborsRegressor,7,None,StandardScaler,uniform,chebyshev,-2.29778453,0.34294864
wind_med,KNeighborsRegressor,7,None,StandardScaler,distance,euclidean,-2.18264111,0.42696003
wind_med,KNeighborsRegressor,7,None,StandardScaler,distance,manhattan,-2.30374729,0.3726605
wind_med,KNeighborsRegressor,7,None,StandardScaler,distance,chebyshev,-2.29380574,0.34260217
wind_med,KNeighborsRegressor,7,None,RobustScaler,uniform,euclidean,-2.25209355,0.40909154
wind_med,KNeighborsRegressor,7,None,RobustScaler,uniform,manhattan,-2.3581974,0.38056597
wind_med,KNeighborsRegressor,7,None,RobustScaler,uniform,chebyshev,-2.33869353,0.33840963
wind_med,KNeighborsRegressor,7,None,RobustScaler,distance,euclidean,-2.24703411,0.40909548
wind_med,KNeighborsRegressor,7,None,RobustScaler,distance,manhattan,-2.3517319,0.38115675
wind_med,KNeighborsRegressor,7,None,RobustScaler,distance,chebyshev,-2.33202322,0.34061296
wind_med,KNeighborsRegressor,7,PCA(n_components=0.95),None,uniform,euclidean,-2.2094025,0.41631925
wind_med,KNeighborsRegressor,7,PCA(n_components=0.95),None,uniform,manhattan,-2.30117656,0.38950767
wind_med,KNeighborsRegressor,7,PCA(n_components=0.95),None,uniform,chebyshev,-2.27097771,0.34807242
wind_med,KNeighborsRegressor,7,PCA(n_components=0.95),None,distance,euclidean,-2.20033142,0.41482739
wind_med,KNeighborsRegressor,7,PCA(n_components=0.95),None,distance,manhattan,-2.29356087,0.38961235
wind_med,KNeighborsRegressor,7,PCA(n_components=0.95),None,distance,chebyshev,-2.26366073,0.34831033
wind_med,KNeighborsRegressor,7,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-2.21059649,0.41881788
wind_med,KNeighborsRegressor,7,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-2.40045498,0.34182029
wind_med,KNeighborsRegressor,7,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-2.39851421,0.35275136
wind_med,KNeighborsRegressor,7,PCA(n_components=0.95),StandardScaler,distance,euclidean,-2.20932928,0.41955745
wind_med,KNeighborsRegressor,7,PCA(n_components=0.95),StandardScaler,distance,manhattan,-2.39812896,0.33942444
wind_med,KNeighborsRegressor,7,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-2.39747277,0.35090475
wind_med,KNeighborsRegressor,7,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-2.16332597,0.42591391
wind_med,KNeighborsRegressor,7,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-2.32796892,0.35966687
wind_med,KNeighborsRegressor,7,PCA(n_components=0.95),RobustScaler,uniform,chebyshev,-2.33123482,0.3600934
wind_med,KNeighborsRegressor,7,PCA(n_components=0.95),RobustScaler,distance,euclidean,-2.15902389,0.42520226
wind_med,KNeighborsRegressor,7,PCA(n_components=0.95),RobustScaler,distance,manhattan,-2.32602031,0.35510344
wind_med,KNeighborsRegressor,7,PCA(n_components=0.95),RobustScaler,distance,chebyshev,-2.33057825,0.35780936
wind_med,KNeighborsRegressor,10,None,None,uniform,euclidean,-2.12736358,0.42503422
wind_med,KNeighborsRegressor,10,None,None,uniform,manhattan,-2.27185579,0.3796423
wind_med,KNeighborsRegressor,10,None,None,uniform,chebyshev,-2.24694408,0.38258676
wind_med,KNeighborsRegressor,10,None,None,distance,euclidean,-2.11861646,0.42547473
wind_med,KNeighborsRegressor,10,None,None,distance,manhattan,-2.26303847,0.37988
wind_med,KNeighborsRegressor,10,None,None,distance,chebyshev,-2.23787026,0.38085861
wind_med,KNeighborsRegressor,10,None,StandardScaler,uniform,euclidean,-2.08837965,0.42812776
wind_med,KNeighborsRegressor,10,None,StandardScaler,uniform,manhattan,-2.21837173,0.38177392
wind_med,KNeighborsRegressor,10,None,StandardScaler,uniform,chebyshev,-2.18751812,0.38687183
wind_med,KNeighborsRegressor,10,None,StandardScaler,distance,euclidean,-2.07951716,0.42818103
wind_med,KNeighborsRegressor,10,None,StandardScaler,distance,manhattan,-2.21088169,0.38299939
wind_med,KNeighborsRegressor,10,None,StandardScaler,distance,chebyshev,-2.17982056,0.38583354
wind_med,KNeighborsRegressor,10,None,RobustScaler,uniform,euclidean,-2.14269145,0.42953271
wind_med,KNeighborsRegressor,10,None,RobustScaler,uniform,manhattan,-2.26281525,0.39366704
wind_med,KNeighborsRegressor,10,None,RobustScaler,uniform,chebyshev,-2.23733408,0.37457568
wind_med,KNeighborsRegressor,10,None,RobustScaler,distance,euclidean,-2.13316085,0.42869638
wind_med,KNeighborsRegressor,10,None,RobustScaler,distance,manhattan,-2.25683646,0.39370658
wind_med,KNeighborsRegressor,10,None,RobustScaler,distance,chebyshev,-2.23113661,0.37544386
wind_med,KNeighborsRegressor,10,PCA(n_components=0.95),None,uniform,euclidean,-2.11489824,0.44564389
wind_med,KNeighborsRegressor,10,PCA(n_components=0.95),None,uniform,manhattan,-2.21192139,0.40417243
wind_med,KNeighborsRegressor,10,PCA(n_components=0.95),None,uniform,chebyshev,-2.20388301,0.38484363
wind_med,KNeighborsRegressor,10,PCA(n_components=0.95),None,distance,euclidean,-2.1035101,0.44361817
wind_med,KNeighborsRegressor,10,PCA(n_components=0.95),None,distance,manhattan,-2.20647085,0.4039965
wind_med,KNeighborsRegressor,10,PCA(n_components=0.95),None,distance,chebyshev,-2.19654449,0.38542091
wind_med,KNeighborsRegressor,10,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-2.13299137,0.47197285
wind_med,KNeighborsRegressor,10,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-2.33715659,0.40027115
wind_med,KNeighborsRegressor,10,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-2.27024209,0.38610945
wind_med,KNeighborsRegressor,10,PCA(n_components=0.95),StandardScaler,distance,euclidean,-2.12556877,0.46938758
wind_med,KNeighborsRegressor,10,PCA(n_components=0.95),StandardScaler,distance,manhattan,-2.32469876,0.40184189
wind_med,KNeighborsRegressor,10,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-2.2604235,0.38714459
wind_med,KNeighborsRegressor,10,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-2.09130301,0.46181436
wind_med,KNeighborsRegressor,10,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-2.31048191,0.41378619
wind_med,KNeighborsRegressor,10,PCA(n_components=0.95),RobustScaler,uniform,chebyshev,-2.24144766,0.38918361
wind_med,KNeighborsRegressor,10,PCA(n_components=0.95),RobustScaler,distance,euclidean,-2.08401169,0.46132303
wind_med,KNeighborsRegressor,10,PCA(n_components=0.95),RobustScaler,distance,manhattan,-2.29729679,0.41352689
wind_med,KNeighborsRegressor,10,PCA(n_components=0.95),RobustScaler,distance,chebyshev,-2.22984884,0.39012963
wind_med,KNeighborsRegressor,15,None,None,uniform,euclidean,-2.1304921,0.4260894
wind_med,KNeighborsRegressor,15,None,None,uniform,manhattan,-2.25873655,0.37517738
wind_med,KNeighborsRegressor,15,None,None,uniform,chebyshev,-2.24868189,0.35613339
wind_med,KNeighborsRegressor,15,None,None,distance,euclidean,-2.12346727,0.42590981
wind_med,KNeighborsRegressor,15,None,None,distance,manhattan,-2.25197161,0.37485817
wind_med,KNeighborsRegressor,15,None,None,distance,chebyshev,-2.24208275,0.35483403
wind_med,KNeighborsRegressor,15,None,StandardScaler,uniform,euclidean,-2.08479201,0.42661066
wind_med,KNeighborsRegressor,15,None,StandardScaler,uniform,manhattan,-2.2108929,0.38411067
wind_med,KNeighborsRegressor,15,None,StandardScaler,uniform,chebyshev,-2.19355563,0.36085434
wind_med,KNeighborsRegressor,15,None,StandardScaler,distance,euclidean,-2.07748608,0.4264655
wind_med,KNeighborsRegressor,15,None,StandardScaler,distance,manhattan,-2.20574837,0.38382675
wind_med,KNeighborsRegressor,15,None,StandardScaler,distance,chebyshev,-2.18705706,0.36017565
wind_med,KNeighborsRegressor,15,None,RobustScaler,uniform,euclidean,-2.14985978,0.41627651
wind_med,KNeighborsRegressor,15,None,RobustScaler,uniform,manhattan,-2.25594004,0.37899656
wind_med,KNeighborsRegressor,15,None,RobustScaler,uniform,chebyshev,-2.22028605,0.36508224
wind_med,KNeighborsRegressor,15,None,RobustScaler,distance,euclidean,-2.14073437,0.41557155
wind_med,KNeighborsRegressor,15,None,RobustScaler,distance,manhattan,-2.24797956,0.38136392
wind_med,KNeighborsRegressor,15,None,RobustScaler,distance,chebyshev,-2.21238767,0.36454242
wind_med,KNeighborsRegressor,15,PCA(n_components=0.95),None,uniform,euclidean,-2.09914602,0.42958923
wind_med,KNeighborsRegressor,15,PCA(n_components=0.95),None,uniform,manhattan,-2.20215738,0.38553553
wind_med,KNeighborsRegressor,15,PCA(n_components=0.95),None,uniform,chebyshev,-2.18276524,0.36622155
wind_med,KNeighborsRegressor,15,PCA(n_components=0.95),None,distance,euclidean,-2.090821,0.42781724
wind_med,KNeighborsRegressor,15,PCA(n_components=0.95),None,distance,manhattan,-2.19385799,0.38748689
wind_med,KNeighborsRegressor,15,PCA(n_components=0.95),None,distance,chebyshev,-2.1741831,0.36515291
wind_med,KNeighborsRegressor,15,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-2.13319471,0.41836119
wind_med,KNeighborsRegressor,15,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-2.27746629,0.37458789
wind_med,KNeighborsRegressor,15,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-2.27520657,0.37246508
wind_med,KNeighborsRegressor,15,PCA(n_components=0.95),StandardScaler,distance,euclidean,-2.12592056,0.41974473
wind_med,KNeighborsRegressor,15,PCA(n_components=0.95),StandardScaler,distance,manhattan,-2.27444943,0.36962116
wind_med,KNeighborsRegressor,15,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-2.27312768,0.37031977
wind_med,KNeighborsRegressor,15,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-2.09941814,0.43161463
wind_med,KNeighborsRegressor,15,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-2.24513766,0.38363292
wind_med,KNeighborsRegressor,15,PCA(n_components=0.95),RobustScaler,uniform,chebyshev,-2.21589556,0.38021717
wind_med,KNeighborsRegressor,15,PCA(n_components=0.95),RobustScaler,distance,euclidean,-2.08940593,0.43079314
wind_med,KNeighborsRegressor,15,PCA(n_components=0.95),RobustScaler,distance,manhattan,-2.23933679,0.38007101
wind_med,KNeighborsRegressor,15,PCA(n_components=0.95),RobustScaler,distance,chebyshev,-2.21250833,0.37924778
wind_med,KNeighborsRegressor,20,None,None,uniform,euclidean,-2.0672229,0.42706941
wind_med,KNeighborsRegressor,20,None,None,uniform,manhattan,-2.18920176,0.39151121
wind_med,KNeighborsRegressor,20,None,None,uniform,chebyshev,-2.1672227,0.39185432
wind_med,KNeighborsRegressor,20,None,None,distance,euclidean,-2.05756619,0.42671861
wind_med,KNeighborsRegressor,20,None,None,distance,manhattan,-2.18173275,0.39218333
wind_med,KNeighborsRegressor,20,None,None,distance,chebyshev,-2.15868517,0.39094218
wind_med,KNeighborsRegressor,20,None,StandardScaler,uniform,euclidean,-2.05458621,0.43870044
wind_med,KNeighborsRegressor,20,None,StandardScaler,uniform,manhattan,-2.18312931,0.40243937
wind_med,KNeighborsRegressor,20,None,StandardScaler,uniform,chebyshev,-2.16035445,0.39543062
wind_med,KNeighborsRegressor,20,None,StandardScaler,distance,euclidean,-2.04453298,0.4365709
wind_med,KNeighborsRegressor,20,None,StandardScaler,distance,manhattan,-2.17371422,0.40210995
wind_med,KNeighborsRegressor,20,None,StandardScaler,distance,chebyshev,-2.15087884,0.39514211
wind_med,KNeighborsRegressor,20,None,RobustScaler,uniform,euclidean,-2.09546252,0.44692179
wind_med,KNeighborsRegressor,20,None,RobustScaler,uniform,manhattan,-2.19019659,0.40176177
wind_med,KNeighborsRegressor,20,None,RobustScaler,uniform,chebyshev,-2.1740383,0.39717002
wind_med,KNeighborsRegressor,20,None,RobustScaler,distance,euclidean,-2.08415016,0.44512251
wind_med,KNeighborsRegressor,20,None,RobustScaler,distance,manhattan,-2.18406291,0.40249373
wind_med,KNeighborsRegressor,20,None,RobustScaler,distance,chebyshev,-2.16777271,0.39597487
wind_med,KNeighborsRegressor,20,PCA(n_components=0.95),None,uniform,euclidean,-2.07494554,0.44403005
wind_med,KNeighborsRegressor,20,PCA(n_components=0.95),None,uniform,manhattan,-2.1796711,0.41503297
wind_med,KNeighborsRegressor,20,PCA(n_components=0.95),None,uniform,chebyshev,-2.15944546,0.4096029
wind_med,KNeighborsRegressor,20,PCA(n_components=0.95),None,distance,euclidean,-2.0648351,0.44271025
wind_med,KNeighborsRegressor,20,PCA(n_components=0.95),None,distance,manhattan,-2.17200128,0.41455336
wind_med,KNeighborsRegressor,20,PCA(n_components=0.95),None,distance,chebyshev,-2.15229137,0.40776029
wind_med,KNeighborsRegressor,20,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-2.07820102,0.45742744
wind_med,KNeighborsRegressor,20,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-2.30637538,0.42306557
wind_med,KNeighborsRegressor,20,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-2.22614318,0.40013905
wind_med,KNeighborsRegressor,20,PCA(n_components=0.95),StandardScaler,distance,euclidean,-2.07017459,0.45779235
wind_med,KNeighborsRegressor,20,PCA(n_components=0.95),StandardScaler,distance,manhattan,-2.29350433,0.42209774
wind_med,KNeighborsRegressor,20,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-2.21413825,0.3998184
wind_med,KNeighborsRegressor,20,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-2.06899544,0.46324726
wind_med,KNeighborsRegressor,20,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-2.31344405,0.43605146
