variable,scaler,regressor__hidden_layers,regressor__activation,regressor__lr,regressor__epochs,regressor__batch_size,score,std
mdts_sin,None,"(25,)",ReLU,0.01,50,32,-0.09861926,0.04277858
mdts_sin,None,"(25,)",ReLU,0.01,100,16,-0.08970319,0.0553724
mdts_sin,None,"(25,)",ReLU,0.01,100,32,-0.09358908,0.05326098
mdts_sin,None,"(25,)",Tanh,0.0005,50,16,-0.09634342,0.05018493
mdts_sin,None,"(25,)",Tanh,0.0005,50,32,-0.09562235,0.04030549
mdts_sin,None,"(25,)",Tanh,0.0005,100,16,-0.1029614,0.04871609
mdts_sin,None,"(25,)",Tanh,0.0005,100,32,-0.0963448,0.04394659
mdts_sin,None,"(25,)",Tanh,0.001,50,16,-0.09089321,0.05001102
mdts_sin,None,"(25,)",Tanh,0.001,50,32,-0.08915711,0.04917654
mdts_sin,None,"(25,)",Tanh,0.001,100,16,-0.09872895,0.05474279
mdts_sin,None,"(25,)",Tanh,0.001,100,32,-0.09794894,0.04618385
mdts_sin,None,"(25,)",Tanh,0.01,50,16,-0.09858875,0.04938589
mdts_sin,None,"(25,)",Tanh,0.01,50,32,-0.09854946,0.04275217
mdts_sin,None,"(25,)",Tanh,0.01,100,16,-0.09311495,0.05458988
mdts_sin,None,"(25,)",Tanh,0.01,100,32,-0.09175749,0.0507121
mdts_sin,None,"(25,)",Sigmoid,0.0005,50,16,-0.09583345,0.04764479
mdts_sin,None,"(25,)",Sigmoid,0.0005,50,32,-0.09359321,0.04027501
mdts_sin,None,"(25,)",Sigmoid,0.0005,100,16,-0.09847816,0.05376988
mdts_sin,None,"(25,)",Sigmoid,0.0005,100,32,-0.09419477,0.03918403
mdts_sin,None,"(25,)",Sigmoid,0.001,50,16,-0.1121215,0.05136849
mdts_sin,None,"(25,)",Sigmoid,0.001,50,32,-0.10788226,0.04157321
mdts_sin,None,"(25,)",Sigmoid,0.001,100,16,-0.09778186,0.05048106
mdts_sin,None,"(25,)",Sigmoid,0.001,100,32,-0.09535133,0.04390725
mdts_sin,None,"(25,)",Sigmoid,0.01,50,16,-0.09949942,0.05166626
mdts_sin,None,"(25,)",Sigmoid,0.01,50,32,-0.09854668,0.04210302
mdts_sin,None,"(25,)",Sigmoid,0.01,100,16,-0.11226877,0.05062269
mdts_sin,None,"(25,)",Sigmoid,0.01,100,32,-0.10954454,0.04304597
mdts_sin,StandardScaler,"(25,)",ReLU,0.0005,50,16,-0.09644869,0.05076945
mdts_sin,StandardScaler,"(25,)",ReLU,0.0005,50,32,-0.09396376,0.04326407
mdts_sin,StandardScaler,"(25,)",ReLU,0.0005,100,16,-0.09804852,0.04696584
mdts_sin,StandardScaler,"(25,)",ReLU,0.0005,100,32,-0.09271059,0.0386867
mdts_sin,StandardScaler,"(25,)",ReLU,0.001,50,16,-0.10834816,0.04543222
mdts_sin,StandardScaler,"(25,)",ReLU,0.001,50,32,-0.10407332,0.04214729
mdts_sin,StandardScaler,"(25,)",ReLU,0.001,100,16,-0.09642765,0.04685324
mdts_sin,StandardScaler,"(25,)",ReLU,0.001,100,32,-0.09679204,0.04071813
mdts_sin,StandardScaler,"(25,)",ReLU,0.01,50,16,-0.09894546,0.04747558
mdts_sin,StandardScaler,"(25,)",ReLU,0.01,50,32,-0.0979432,0.03938339
mdts_sin,StandardScaler,"(25,)",ReLU,0.01,100,16,-0.10666428,0.04923926
mdts_sin,StandardScaler,"(25,)",ReLU,0.01,100,32,-0.10841642,0.04135816
mdts_sin,StandardScaler,"(25,)",Tanh,0.0005,50,16,-0.0954413,0.05132822
mdts_sin,StandardScaler,"(25,)",Tanh,0.0005,50,32,-0.0922212,0.0456711
mdts_sin,StandardScaler,"(25,)",Tanh,0.0005,100,16,-0.09937158,0.05292023
mdts_sin,StandardScaler,"(25,)",Tanh,0.0005,100,32,-0.09368218,0.04216068
mdts_sin,StandardScaler,"(25,)",Tanh,0.001,50,16,-0.10202474,0.05062691
mdts_sin,StandardScaler,"(25,)",Tanh,0.001,50,32,-0.10181629,0.04027467
mdts_sin,StandardScaler,"(25,)",Tanh,0.001,100,16,-0.09678238,0.05265265
mdts_sin,StandardScaler,"(25,)",Tanh,0.001,100,32,-0.09424829,0.04511677
mdts_sin,StandardScaler,"(25,)",Tanh,0.01,50,16,-0.09948834,0.04755231
mdts_sin,StandardScaler,"(25,)",Tanh,0.01,50,32,-0.09683396,0.04319783
mdts_sin,StandardScaler,"(25,)",Tanh,0.01,100,16,-0.09858301,0.05025149
mdts_sin,StandardScaler,"(25,)",Tanh,0.01,100,32,-0.10377275,0.04108911
mdts_sin,StandardScaler,"(25,)",Sigmoid,0.0005,50,16,-0.09576549,0.05454295
mdts_sin,StandardScaler,"(25,)",Sigmoid,0.0005,50,32,-0.09114989,0.04519206
mdts_sin,StandardScaler,"(25,)",Sigmoid,0.0005,100,16,-0.09672563,0.04969723
mdts_sin,StandardScaler,"(25,)",Sigmoid,0.0005,100,32,-0.09352859,0.0429583
mdts_sin,StandardScaler,"(25,)",Sigmoid,0.001,50,16,-0.10341254,0.04939807
mdts_sin,StandardScaler,"(25,)",Sigmoid,0.001,50,32,-0.10369224,0.04010472
mdts_sin,StandardScaler,"(25,)",Sigmoid,0.001,100,16,-0.09750034,0.0523988
mdts_sin,StandardScaler,"(25,)",Sigmoid,0.001,100,32,-0.09261442,0.04304728
mdts_sin,StandardScaler,"(25,)",Sigmoid,0.01,50,16,-0.09881157,0.05071616
mdts_sin,StandardScaler,"(25,)",Sigmoid,0.01,50,32,-0.09612338,0.04361467
mdts_sin,StandardScaler,"(25,)",Sigmoid,0.01,100,16,-0.10163688,0.0493749
mdts_sin,StandardScaler,"(25,)",Sigmoid,0.01,100,32,-0.10249741,0.04204315
mdts_sin,None,"(30, 10)",ReLU,0.0005,50,16,-0.099418,0.05001744
mdts_sin,None,"(30, 10)",ReLU,0.0005,50,32,-0.09754246,0.04530362
mdts_sin,None,"(30, 10)",ReLU,0.0005,100,16,-0.09616385,0.05424547
mdts_sin,None,"(30, 10)",ReLU,0.0005,100,32,-0.09294746,0.04258461
mdts_sin,None,"(30, 10)",ReLU,0.001,50,16,-0.09470666,0.05517105
mdts_sin,None,"(30, 10)",ReLU,0.001,50,32,-0.09721446,0.0444494
mdts_sin,None,"(30, 10)",ReLU,0.001,100,16,-0.09663129,0.04872392
mdts_sin,None,"(30, 10)",ReLU,0.001,100,32,-0.09598502,0.0463595
mdts_sin,None,"(30, 10)",ReLU,0.01,50,16,-0.09971162,0.04908255
mdts_sin,None,"(30, 10)",ReLU,0.01,50,32,-0.09765179,0.04458038
mdts_sin,None,"(30, 10)",ReLU,0.01,100,16,-0.09194303,0.05404337
mdts_sin,None,"(30, 10)",ReLU,0.01,100,32,-0.10011493,0.04639621
mdts_sin,None,"(30, 10)",Tanh,0.0005,50,16,-0.10089336,0.05135635
mdts_sin,None,"(30, 10)",Tanh,0.0005,50,32,-0.09409269,0.04125212
mdts_sin,None,"(30, 10)",Tanh,0.0005,100,16,-0.09988909,0.05440502
mdts_sin,None,"(30, 10)",Tanh,0.0005,100,32,-0.09903404,0.04201196
mdts_sin,None,"(30, 10)",Tanh,0.001,50,16,-0.09716482,0.05477391
mdts_sin,None,"(30, 10)",Tanh,0.001,50,32,-0.09533963,0.04204543
mdts_sin,None,"(30, 10)",Tanh,0.001,100,16,-0.09880544,0.04601843
mdts_sin,None,"(30, 10)",Tanh,0.001,100,32,-0.09489233,0.0432051
mdts_sin,None,"(30, 10)",Tanh,0.01,50,16,-0.10114372,0.05062343
mdts_sin,None,"(30, 10)",Tanh,0.01,50,32,-0.0975207,0.04816414
mdts_sin,None,"(30, 10)",Tanh,0.01,100,16,-0.09182081,0.05496237
mdts_sin,None,"(30, 10)",Tanh,0.01,100,32,-0.10159889,0.04143618
mdts_sin,None,"(30, 10)",Sigmoid,0.0005,50,16,-0.09865864,0.04824255
mdts_sin,None,"(30, 10)",Sigmoid,0.0005,50,32,-0.09608863,0.04394168
mdts_sin,None,"(30, 10)",Sigmoid,0.0005,100,16,-0.10023352,0.05068675
mdts_sin,None,"(30, 10)",Sigmoid,0.0005,100,32,-0.09506021,0.0404256
mdts_sin,None,"(30, 10)",Sigmoid,0.001,50,16,-0.09883806,0.04932577
mdts_sin,None,"(30, 10)",Sigmoid,0.001,50,32,-0.09983694,0.04267159
mdts_sin,None,"(30, 10)",Sigmoid,0.001,100,16,-0.09830268,0.04994982
mdts_sin,None,"(30, 10)",Sigmoid,0.001,100,32,-0.09674579,0.03821714
mdts_sin,None,"(30, 10)",Sigmoid,0.01,50,16,-0.1038108,0.04674413
mdts_sin,None,"(30, 10)",Sigmoid,0.01,50,32,-0.09864021,0.04511828
mdts_sin,None,"(30, 10)",Sigmoid,0.01,100,16,-0.1054586,0.04489882
mdts_sin,None,"(30, 10)",Sigmoid,0.01,100,32,-0.09629344,0.04314206
mdts_sin,StandardScaler,"(30, 10)",ReLU,0.0005,50,16,-0.09787781,0.04994911
mdts_sin,StandardScaler,"(30, 10)",ReLU,0.0005,50,32,-0.0926406,0.03924793
mdts_sin,StandardScaler,"(30, 10)",ReLU,0.0005,100,16,-0.09877433,0.0519611
mdts_sin,StandardScaler,"(30, 10)",ReLU,0.0005,100,32,-0.09634845,0.04405342
mdts_sin,StandardScaler,"(30, 10)",ReLU,0.001,50,16,-0.09865586,0.05207999
mdts_sin,StandardScaler,"(30, 10)",ReLU,0.001,50,32,-0.09544595,0.04985038
mdts_sin,StandardScaler,"(30, 10)",ReLU,0.001,100,16,-0.09963049,0.04932737
mdts_sin,StandardScaler,"(30, 10)",ReLU,0.001,100,32,-0.0955802,0.04049207
mdts_sin,StandardScaler,"(30, 10)",ReLU,0.01,50,16,-0.09925038,0.04857121
mdts_sin,StandardScaler,"(30, 10)",ReLU,0.01,50,32,-0.09774842,0.04312494
mdts_sin,StandardScaler,"(30, 10)",ReLU,0.01,100,16,-0.10040243,0.05090327
mdts_sin,StandardScaler,"(30, 10)",ReLU,0.01,100,32,-0.10441571,0.03996754
mdts_sin,StandardScaler,"(30, 10)",Tanh,0.0005,50,16,-0.09350986,0.05295031
mdts_sin,StandardScaler,"(30, 10)",Tanh,0.0005,50,32,-0.09012367,0.04582484
mdts_sin,StandardScaler,"(30, 10)",Tanh,0.0005,100,16,-0.09752748,0.05349717
mdts_sin,StandardScaler,"(30, 10)",Tanh,0.0005,100,32,-0.09260407,0.04233511
mdts_sin,StandardScaler,"(30, 10)",Tanh,0.001,50,16,-0.09583708,0.05416059
mdts_sin,StandardScaler,"(30, 10)",Tanh,0.001,50,32,-0.09384517,0.04758964
mdts_sin,StandardScaler,"(30, 10)",Tanh,0.001,100,16,-0.0964866,0.05245352
mdts_sin,StandardScaler,"(30, 10)",Tanh,0.001,100,32,-0.09245397,0.04390627
mdts_sin,StandardScaler,"(30, 10)",Tanh,0.01,50,16,-0.09606326,0.04950851
mdts_sin,StandardScaler,"(30, 10)",Tanh,0.01,50,32,-0.09259914,0.04441761
mdts_sin,StandardScaler,"(30, 10)",Tanh,0.01,100,16,-0.10123499,0.05083096
mdts_sin,StandardScaler,"(30, 10)",Tanh,0.01,100,32,-0.09575039,0.04479918
mdts_sin,StandardScaler,"(30, 10)",Sigmoid,0.0005,50,16,-0.09273912,0.05333685
mdts_sin,StandardScaler,"(30, 10)",Sigmoid,0.0005,50,32,-0.08988378,0.04831729
mdts_sin,StandardScaler,"(30, 10)",Sigmoid,0.0005,100,16,-0.09466966,0.05237064
mdts_sin,StandardScaler,"(30, 10)",Sigmoid,0.0005,100,32,-0.09329846,0.04557346
mdts_sin,StandardScaler,"(30, 10)",Sigmoid,0.001,50,16,-0.10299638,0.05538483
mdts_sin,StandardScaler,"(30, 10)",Sigmoid,0.001,50,32,-0.09067539,0.04375142
mdts_sin,StandardScaler,"(30, 10)",Sigmoid,0.001,100,16,-0.09463901,0.05310688
mdts_sin,StandardScaler,"(30, 10)",Sigmoid,0.001,100,32,-0.09080551,0.04393003
mdts_sin,StandardScaler,"(30, 10)",Sigmoid,0.01,50,16,-0.09670235,0.05237995
mdts_sin,StandardScaler,"(30, 10)",Sigmoid,0.01,50,32,-0.09564472,0.0467366
mdts_sin,StandardScaler,"(30, 10)",Sigmoid,0.01,100,16,-0.10250382,0.05092431
mdts_sin,StandardScaler,"(30, 10)",Sigmoid,0.01,100,32,-0.09947533,0.04522023
mdts_sin,None,"(50, 20)",ReLU,0.0005,50,16,-0.10022302,0.04799935
mdts_sin,None,"(50, 20)",ReLU,0.0005,50,32,-0.09963654,0.04161696
mdts_sin,None,"(50, 20)",ReLU,0.0005,100,16,-0.0982286,0.05038333
mdts_sin,None,"(50, 20)",ReLU,0.0005,100,32,-0.09430044,0.04044826
mdts_sin,None,"(50, 20)",ReLU,0.001,50,16,-0.09546178,0.05263775
mdts_sin,None,"(50, 20)",ReLU,0.001,50,32,-0.1034589,0.04550852
mdts_sin,None,"(50, 20)",ReLU,0.001,100,16,-0.10134081,0.04953009
mdts_sin,None,"(50, 20)",ReLU,0.001,100,32,-0.10214554,0.04024235
mdts_sin,None,"(50, 20)",ReLU,0.01,50,16,-0.1019669,0.04936905
mdts_sin,None,"(50, 20)",ReLU,0.01,50,32,-0.1006898,0.04362871
mdts_sin,None,"(50, 20)",ReLU,0.01,100,16,-0.09533149,0.0498877
mdts_sin,None,"(50, 20)",ReLU,0.01,100,32,-0.10185406,0.04446594
mdts_sin,None,"(50, 20)",Tanh,0.0005,50,16,-0.10518285,0.04887958
mdts_sin,None,"(50, 20)",Tanh,0.0005,50,32,-0.09548028,0.04561185
mdts_sin,None,"(50, 20)",Tanh,0.0005,100,16,-0.10111954,0.04877276
mdts_sin,None,"(50, 20)",Tanh,0.0005,100,32,-0.09863845,0.04038023
mdts_sin,None,"(50, 20)",Tanh,0.001,50,16,-0.09744761,0.05241026
mdts_sin,None,"(50, 20)",Tanh,0.001,50,32,-0.10014758,0.04359116
mdts_sin,None,"(50, 20)",Tanh,0.001,100,16,-0.10462239,0.04719237
mdts_sin,None,"(50, 20)",Tanh,0.001,100,32,-0.10110646,0.04295667
mdts_sin,None,"(50, 20)",Tanh,0.01,50,16,-0.10111213,0.04736251
mdts_sin,None,"(50, 20)",Tanh,0.01,50,32,-0.09939528,0.04389074
mdts_sin,None,"(50, 20)",Tanh,0.01,100,16,-0.09316343,0.05029795
mdts_sin,None,"(50, 20)",Tanh,0.01,100,32,-0.09952961,0.04167521
mdts_sin,None,"(50, 20)",Sigmoid,0.0005,50,16,-0.10347861,0.05070589
mdts_sin,None,"(50, 20)",Sigmoid,0.0005,50,32,-0.09758793,0.03885597
mdts_sin,None,"(50, 20)",Sigmoid,0.0005,100,16,-0.10118932,0.04509865
mdts_sin,None,"(50, 20)",Sigmoid,0.0005,100,32,-0.09996914,0.04099876
mdts_sin,None,"(50, 20)",Sigmoid,0.001,50,16,-0.11294967,0.04714134
mdts_sin,None,"(50, 20)",Sigmoid,0.001,50,32,-0.10366859,0.04323881
mdts_sin,None,"(50, 20)",Sigmoid,0.001,100,16,-0.10613531,0.04973756
mdts_sin,None,"(50, 20)",Sigmoid,0.001,100,32,-0.10101042,0.04284067
mdts_sin,None,"(50, 20)",Sigmoid,0.01,50,16,-0.10660636,0.05087224
mdts_sin,None,"(50, 20)",Sigmoid,0.01,50,32,-0.10603286,0.04290622
mdts_sin,None,"(50, 20)",Sigmoid,0.01,100,16,-0.108338,0.05065274
mdts_sin,None,"(50, 20)",Sigmoid,0.01,100,32,-0.11088329,0.04925937
mdts_sin,StandardScaler,"(50, 20)",ReLU,0.0005,50,16,-0.101779,0.0516816
mdts_sin,StandardScaler,"(50, 20)",ReLU,0.0005,50,32,-0.09592555,0.03887013
mdts_sin,StandardScaler,"(50, 20)",ReLU,0.0005,100,16,-0.10249981,0.05033871
mdts_sin,StandardScaler,"(50, 20)",ReLU,0.0005,100,32,-0.0965595,0.04030102
mdts_sin,StandardScaler,"(50, 20)",ReLU,0.001,50,16,-0.10663401,0.05229686
mdts_sin,StandardScaler,"(50, 20)",ReLU,0.001,50,32,-0.09965393,0.04098505
mdts_sin,StandardScaler,"(50, 20)",ReLU,0.001,100,16,-0.1025581,0.04628298
mdts_sin,StandardScaler,"(50, 20)",ReLU,0.001,100,32,-0.10045329,0.0400573
mdts_sin,StandardScaler,"(50, 20)",ReLU,0.01,50,16,-0.10565901,0.05227437
mdts_sin,StandardScaler,"(50, 20)",ReLU,0.01,50,32,-0.10242292,0.03903241
mdts_sin,StandardScaler,"(50, 20)",ReLU,0.01,100,16,-0.11018163,0.05325812
mdts_sin,StandardScaler,"(50, 20)",ReLU,0.01,100,32,-0.10154577,0.03924801
mdts_sin,StandardScaler,"(50, 20)",Tanh,0.0005,50,16,-0.09511154,0.05029555
mdts_sin,StandardScaler,"(50, 20)",Tanh,0.0005,50,32,-0.09155515,0.0462063
mdts_sin,StandardScaler,"(50, 20)",Tanh,0.0005,100,16,-0.09719044,0.05103796
mdts_sin,StandardScaler,"(50, 20)",Tanh,0.0005,100,32,-0.09265343,0.04502016
mdts_sin,StandardScaler,"(50, 20)",Tanh,0.001,50,16,-0.10171478,0.05209944
mdts_sin,StandardScaler,"(50, 20)",Tanh,0.001,50,32,-0.09490429,0.04544802
mdts_sin,StandardScaler,"(50, 20)",Tanh,0.001,100,16,-0.09909998,0.05083972
mdts_sin,StandardScaler,"(50, 20)",Tanh,0.001,100,32,-0.09530388,0.04054058
mdts_sin,StandardScaler,"(50, 20)",Tanh,0.01,50,16,-0.1002161,0.04995037
mdts_sin,StandardScaler,"(50, 20)",Tanh,0.01,50,32,-0.09587515,0.04226067
mdts_sin,StandardScaler,"(50, 20)",Tanh,0.01,100,16,-0.10579671,0.04919657
mdts_sin,StandardScaler,"(50, 20)",Tanh,0.01,100,32,-0.09904662,0.04239525
mdts_sin,StandardScaler,"(50, 20)",Sigmoid,0.0005,50,16,-0.09510046,0.05282893
mdts_sin,StandardScaler,"(50, 20)",Sigmoid,0.0005,50,32,-0.08998069,0.0451332
mdts_sin,StandardScaler,"(50, 20)",Sigmoid,0.0005,100,16,-0.09596083,0.05265577
mdts_sin,StandardScaler,"(50, 20)",Sigmoid,0.0005,100,32,-0.0930654,0.04373051
mdts_sin,StandardScaler,"(50, 20)",Sigmoid,0.001,50,16,-0.09901657,0.05242792
mdts_sin,StandardScaler,"(50, 20)",Sigmoid,0.001,50,32,-0.09200135,0.04567697
mdts_sin,StandardScaler,"(50, 20)",Sigmoid,0.001,100,16,-0.0980401,0.05207652
mdts_sin,StandardScaler,"(50, 20)",Sigmoid,0.001,100,32,-0.09319049,0.04339233
mdts_sin,StandardScaler,"(50, 20)",Sigmoid,0.01,50,16,-0.09918606,0.0510161
mdts_sin,StandardScaler,"(50, 20)",Sigmoid,0.01,50,32,-0.09530072,0.0440714
mdts_sin,StandardScaler,"(50, 20)",Sigmoid,0.01,100,16,-0.10358543,0.05057694
mdts_sin,StandardScaler,"(50, 20)",Sigmoid,0.01,100,32,-0.09687632,0.04438293
mdts_sin,None,"(50, 20, 10)",ReLU,0.0005,50,16,-0.10145544,0.05199939
mdts_sin,None,"(50, 20, 10)",ReLU,0.0005,50,32,-0.0957958,0.04651092
mdts_sin,None,"(50, 20, 10)",ReLU,0.0005,100,16,-0.10139759,0.05039365
mdts_sin,None,"(50, 20, 10)",ReLU,0.0005,100,32,-0.09435117,0.04857164
mdts_sin,None,"(50, 20, 10)",ReLU,0.001,50,16,-0.09672992,0.0616525
mdts_sin,None,"(50, 20, 10)",ReLU,0.001,50,32,-0.09287719,0.04765623
mdts_sin,None,"(50, 20, 10)",ReLU,0.001,100,16,-0.10162156,0.04943546
mdts_sin,None,"(50, 20, 10)",ReLU,0.001,100,32,-0.10254844,0.04676973
mdts_sin,None,"(50, 20, 10)",ReLU,0.01,50,16,-0.10436723,0.04776124
mdts_sin,None,"(50, 20, 10)",ReLU,0.01,50,32,-0.09885154,0.04314658
mdts_sin,None,"(50, 20, 10)",ReLU,0.01,100,16,-0.09130639,0.05556042
mdts_sin,None,"(50, 20, 10)",ReLU,0.01,100,32,-0.09415414,0.0535778
mdts_sin,None,"(50, 20, 10)",Tanh,0.0005,50,16,-0.09965936,0.04988352
mdts_sin,None,"(50, 20, 10)",Tanh,0.0005,50,32,-0.09392608,0.04220365
mdts_sin,None,"(50, 20, 10)",Tanh,0.0005,100,16,-0.09924244,0.04983441
mdts_sin,None,"(50, 20, 10)",Tanh,0.0005,100,32,-0.09773509,0.04624565
mdts_sin,None,"(50, 20, 10)",Tanh,0.001,50,16,-0.08970696,0.05354822
mdts_sin,None,"(50, 20, 10)",Tanh,0.001,50,32,-0.09034479,0.05013557
mdts_sin,None,"(50, 20, 10)",Tanh,0.001,100,16,-0.10464271,0.05020551
mdts_sin,None,"(50, 20, 10)",Tanh,0.001,100,32,-0.09822813,0.04067514
mdts_sin,None,"(50, 20, 10)",Tanh,0.01,50,16,-0.10167961,0.04563736
mdts_sin,None,"(50, 20, 10)",Tanh,0.01,50,32,-0.10253571,0.04136842
mdts_sin,None,"(50, 20, 10)",Tanh,0.01,100,16,-0.0955889,0.04993151
mdts_sin,None,"(50, 20, 10)",Tanh,0.01,100,32,-0.09779286,0.05089232
mdts_sin,None,"(50, 20, 10)",Sigmoid,0.0005,50,16,-0.09604886,0.05059764
mdts_sin,None,"(50, 20, 10)",Sigmoid,0.0005,50,32,-0.09240451,0.0411933
mdts_sin,None,"(50, 20, 10)",Sigmoid,0.0005,100,16,-0.09968172,0.04925708
mdts_sin,None,"(50, 20, 10)",Sigmoid,0.0005,100,32,-0.09755417,0.04366235
mdts_sin,None,"(50, 20, 10)",Sigmoid,0.001,50,16,-0.09774964,0.04964144
mdts_sin,None,"(50, 20, 10)",Sigmoid,0.001,50,32,-0.09308108,0.04755061
mdts_sin,None,"(50, 20, 10)",Sigmoid,0.001,100,16,-0.10136998,0.048252
mdts_sin,None,"(50, 20, 10)",Sigmoid,0.001,100,32,-0.10268926,0.04493827
mdts_sin,None,"(50, 20, 10)",Sigmoid,0.01,50,16,-0.10676879,0.04668411
mdts_sin,None,"(50, 20, 10)",Sigmoid,0.01,50,32,-0.10172095,0.04399612
mdts_sin,None,"(50, 20, 10)",Sigmoid,0.01,100,16,-0.09702549,0.05308955
mdts_sin,None,"(50, 20, 10)",Sigmoid,0.01,100,32,-0.10355865,0.04458854
mdts_sin,StandardScaler,"(50, 20, 10)",ReLU,0.0005,50,16,-0.09670193,0.05179677
mdts_sin,StandardScaler,"(50, 20, 10)",ReLU,0.0005,50,32,-0.0925968,0.04200729
mdts_sin,StandardScaler,"(50, 20, 10)",ReLU,0.0005,100,16,-0.10097696,0.05174872
mdts_sin,StandardScaler,"(50, 20, 10)",ReLU,0.0005,100,32,-0.09783224,0.04279766
mdts_sin,StandardScaler,"(50, 20, 10)",ReLU,0.001,50,16,-0.09550312,0.05117601
mdts_sin,StandardScaler,"(50, 20, 10)",ReLU,0.001,50,32,-0.09804302,0.04329466
mdts_sin,StandardScaler,"(50, 20, 10)",ReLU,0.001,100,16,-0.10479677,0.04540946
mdts_sin,StandardScaler,"(50, 20, 10)",ReLU,0.001,100,32,-0.10060642,0.04694987
mdts_sin,StandardScaler,"(50, 20, 10)",ReLU,0.01,50,16,-0.1050056,0.04984147
mdts_sin,StandardScaler,"(50, 20, 10)",ReLU,0.01,50,32,-0.10023785,0.04163379
mdts_sin,StandardScaler,"(50, 20, 10)",ReLU,0.01,100,16,-0.09594871,0.05062473
mdts_sin,StandardScaler,"(50, 20, 10)",ReLU,0.01,100,32,-0.0984319,0.0429869
mdts_sin,StandardScaler,"(50, 20, 10)",Tanh,0.0005,50,16,-0.09248625,0.05302321
mdts_sin,StandardScaler,"(50, 20, 10)",Tanh,0.0005,50,32,-0.09121781,0.04840945
mdts_sin,StandardScaler,"(50, 20, 10)",Tanh,0.0005,100,16,-0.09524639,0.05104576
mdts_sin,StandardScaler,"(50, 20, 10)",Tanh,0.0005,100,32,-0.09027386,0.04608414
mdts_sin,StandardScaler,"(50, 20, 10)",Tanh,0.001,50,16,-0.09737723,0.0512672
mdts_sin,StandardScaler,"(50, 20, 10)",Tanh,0.001,50,32,-0.09461725,0.04246427
mdts_sin,StandardScaler,"(50, 20, 10)",Tanh,0.001,100,16,-0.09689145,0.05184187
mdts_sin,StandardScaler,"(50, 20, 10)",Tanh,0.001,100,32,-0.09095825,0.04480752
mdts_sin,StandardScaler,"(50, 20, 10)",Tanh,0.01,50,16,-0.09889463,0.05214427
mdts_sin,StandardScaler,"(50, 20, 10)",Tanh,0.01,50,32,-0.09634136,0.04708076
mdts_sin,StandardScaler,"(50, 20, 10)",Tanh,0.01,100,16,-0.10651151,0.04683828
mdts_sin,StandardScaler,"(50, 20, 10)",Tanh,0.01,100,32,-0.09796444,0.04372545
mdts_sin,StandardScaler,"(50, 20, 10)",Sigmoid,0.0005,50,16,-0.09119076,0.05255998
mdts_sin,StandardScaler,"(50, 20, 10)",Sigmoid,0.0005,50,32,-0.08866263,0.04768736
mdts_sin,StandardScaler,"(50, 20, 10)",Sigmoid,0.0005,100,16,-0.0935761,0.0512898
mdts_sin,StandardScaler,"(50, 20, 10)",Sigmoid,0.0005,100,32,-0.08928691,0.04371423
mdts_sin,StandardScaler,"(50, 20, 10)",Sigmoid,0.001,50,16,-0.09565663,0.05192923
mdts_sin,StandardScaler,"(50, 20, 10)",Sigmoid,0.001,50,32,-0.0966049,0.04942822
mdts_sin,StandardScaler,"(50, 20, 10)",Sigmoid,0.001,100,16,-0.09527171,0.05213212
mdts_sin,StandardScaler,"(50, 20, 10)",Sigmoid,0.001,100,32,-0.08891951,0.04555771
mdts_sin,StandardScaler,"(50, 20, 10)",Sigmoid,0.01,50,16,-0.09487131,0.05150672
mdts_sin,StandardScaler,"(50, 20, 10)",Sigmoid,0.01,50,32,-0.0914401,0.04548471
mdts_sin,StandardScaler,"(50, 20, 10)",Sigmoid,0.01,100,16,-0.10390221,0.04523483
mdts_sin,StandardScaler,"(50, 20, 10)",Sigmoid,0.01,100,32,-0.09537187,0.0449828
mdts_cos,None,"(10,)",ReLU,0.0005,50,16,-0.10381069,0.04531972
mdts_cos,None,"(10,)",ReLU,0.0005,50,32,-0.10216882,0.04006801
mdts_cos,None,"(10,)",ReLU,0.0005,100,16,-0.10339066,0.04711811
mdts_cos,None,"(10,)",ReLU,0.0005,100,32,-0.1017977,0.03769151
mdts_cos,None,"(10,)",ReLU,0.001,50,16,-0.10281819,0.0447037
mdts_cos,None,"(10,)",ReLU,0.001,50,32,-0.09405859,0.04623575
mdts_cos,None,"(10,)",ReLU,0.001,100,16,-0.10499895,0.04164118
mdts_cos,None,"(10,)",ReLU,0.001,100,32,-0.10676008,0.0417989
mdts_cos,None,"(10,)",ReLU,0.01,50,16,-0.10184841,0.04430729
mdts_cos,None,"(10,)",ReLU,0.01,50,32,-0.10812138,0.041546
mdts_cos,None,"(10,)",ReLU,0.01,100,16,-0.10290263,0.04494627
mdts_cos,None,"(10,)",ReLU,0.01,100,32,-0.09682002,0.04477667
mdts_cos,None,"(10,)",Tanh,0.0005,50,16,-0.10427736,0.04508489
mdts_cos,None,"(10,)",Tanh,0.0005,50,32,-0.10855347,0.04302052
mdts_cos,None,"(10,)",Tanh,0.0005,100,16,-0.10380121,0.04451492
mdts_cos,None,"(10,)",Tanh,0.0005,100,32,-0.10379128,0.03904901
mdts_cos,None,"(10,)",Tanh,0.001,50,16,-0.10181229,0.04968043
mdts_cos,None,"(10,)",Tanh,0.001,50,32,-0.09783501,0.0413808
mdts_cos,None,"(10,)",Tanh,0.001,100,16,-0.10386413,0.04710928
mdts_cos,None,"(10,)",Tanh,0.001,100,32,-0.10534026,0.03909411
